"source","target","weight","correlation","cor"
"Agathobacter","Ochrobactrum",0.956695087725953,0.956695087725953,1
"Agathobacter","Phascolarctobacterium",0.942994597061124,0.942994597061124,1
"Agathobacter","Subdoligranulum",0.908807948728492,0.908807948728492,1
"Agathobacter","Terrisporobacter",0.914866934425363,0.914866934425363,1
"Agathobacter","Umezawaea",0.92396550040581,0.92396550040581,1
"Ahniella","Candidatus Udaeobacter",0.947054273218664,-0.947054273218664,-1
"Akkermansia","Alloprevotella",0.985587917284811,0.985587917284811,1
"Akkermansia","ASF356",0.974860511110559,0.974860511110559,1
"Akkermansia","Chryseobacterium",0.982745525528351,0.982745525528351,1
"Akkermansia","Colidextribacter",0.955068404966793,0.955068404966793,1
"Akkermansia","GCA-900066575",0.91851222298118,0.91851222298118,1
"Akkermansia","Helicobacter",0.942100227333047,0.942100227333047,1
"Akkermansia","Lachnospiraceae NK4A136 group",0.902733416083264,0.902733416083264,1
"Akkermansia","Mesorhizobium",0.993119581391967,0.993119581391967,1
"Akkermansia","Oscillibacter",0.989907440218987,0.989907440218987,1
"Akkermansia","Polaromonas",0.971284734306965,0.971284734306965,1
"Akkermansia","Stenotrophomonas",0.996339084327497,0.996339084327497,1
"Akkermansia","Streptococcus",0.976036027578204,0.976036027578204,1
"AKYG587","Iamia",0.944637824176674,0.944637824176674,1
"Aliidiomarina","Caedibacter",0.986098811885985,0.986098811885985,1
"Aliidiomarina","Candidatus Alysiosphaera",0.909799050275931,0.909799050275931,1
"Aliidiomarina","Candidatus Xiphinematobacter",0.928146068827661,0.928146068827661,1
"Aliidiomarina","Chryseolinea",0.979521731935155,0.979521731935155,1
"Aliidiomarina","Cupriavidus",0.982993768404191,0.982993768404191,1
"Aliidiomarina","Devosia",0.905785612446193,0.905785612446193,1
"Aliidiomarina","Microvirga",0.919827044942078,0.919827044942078,1
"Aliidiomarina","Olsenella",0.95787681890195,0.95787681890195,1
"Aliidiomarina","Rhodocytophaga",0.942348418468199,0.942348418468199,1
"Alistipes","Anaerotruncus",0.956029340116868,0.956029340116868,1
"Alistipes","Aureimonas",0.946007865889006,0.946007865889006,1
"Alistipes","Family XIII AD3011 group",0.901783764556763,0.901783764556763,1
"Alistipes","Paracoccus",0.941544226074843,0.941544226074843,1
"Alloactinosynnema","Dorea",0.90936158496031,0.90936158496031,1
"Alloactinosynnema","JGI 0001001-H03",0.926649134522222,0.926649134522222,1
"Alloactinosynnema","Klebsiella",0.911589351233435,0.911589351233435,1
"Alloactinosynnema","Ochrobactrum",0.924296219639548,0.924296219639548,1
"Alloactinosynnema","Prosthecobacter",0.938466081740527,0.938466081740527,1
"Alloactinosynnema","Umezawaea",0.970983501093978,0.970983501093978,1
"Allobaculum","Arenimonas",0.956320882471859,0.956320882471859,1
"Allobaculum","SWB02",0.958700529431208,0.958700529431208,1
"Alloprevotella","ASF356",0.998495742176914,0.998495742176914,1
"Alloprevotella","Chryseobacterium",0.969764768199564,0.969764768199564,1
"Alloprevotella","Colidextribacter",0.897629262766126,0.897629262766126,1
"Alloprevotella","Desulfovibrio",0.901356142309568,0.901356142309568,1
"Alloprevotella","Mesorhizobium",0.965218024424442,0.965218024424442,1
"Alloprevotella","Oscillibacter",0.975437577598766,0.975437577598766,1
"Alloprevotella","Polaromonas",0.91740811406808,0.91740811406808,1
"Alloprevotella","Stenotrophomonas",0.98056882767297,0.98056882767297,1
"Alloprevotella","Streptococcus",0.927937309151523,0.927937309151523,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Caenimonas",0.904058935409813,0.904058935409813,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Dechloromonas",0.939632957898419,0.939632957898419,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Gemmobacter",0.937209920141034,0.937209920141034,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Granulosicoccus",0.94864728285005,0.94864728285005,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Lentimicrobium",0.94864728285005,0.94864728285005,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Limnohabitans",0.914479782931384,0.914479782931384,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Methylorosula",0.913773713850322,0.913773713850322,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Methylotenera",0.915085538313146,0.915085538313146,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Nitrosospira",0.955374453506823,0.955374453506823,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Novosphingobium",0.939052522390284,0.939052522390284,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","OM60(NOR5) clade",0.918446555589292,0.918446555589292,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Pseudorhodobacter",0.957595520956262,0.957595520956262,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Rhodobacter",0.963093680894823,0.963093680894823,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Sphingobacterium",0.938326943227215,0.938326943227215,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","TX1A-55",0.911167970528925,0.911167970528925,1
"Alterococcus","Lachnospiraceae AC2044 group",0.898596646692786,0.898596646692786,1
"Alterococcus","Lachnospiraceae UCG-006",0.905879943308869,0.905879943308869,1
"Alterococcus","Lacunisphaera",0.99852747972596,0.99852747972596,1
"Alterococcus","Luteolibacter",0.932040617552572,0.932040617552572,1
"Alterococcus","Peptococcus",0.926262858828918,0.926262858828918,1
"Alterococcus","Planomonospora",0.99035157210038,0.99035157210038,1
"Alterococcus","Pseudoflavitalea",0.908555734420276,0.908555734420276,1
"Alterococcus","Turicibacter",0.941023704089132,0.941023704089132,1
"Alterococcus","UBA1819",0.905523405622359,0.905523405622359,1
"Amycolatopsis","Marmoricola",0.909805167452721,0.909805167452721,1
"Amycolatopsis","Micromonospora",0.948421224378254,0.948421224378254,1
"Anaerolineaceae UCG-001","Azoarcus",0.958175047382119,0.958175047382119,1
"Anaerolineaceae UCG-001","BD1-7 clade",0.907175957110626,0.907175957110626,1
"Anaerolineaceae UCG-001","Candidatus Microthrix",0.90077869125761,0.90077869125761,1
